,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,fitness
500,0.703125,0.75,0.765625,0.203125,-0.9921875,-0.0703125,0.9140625,-0.34375,-0.0625,0.0078125,0.4921875,-0.7734375,-0.6171875,0.328125,0.375,0.9921875,-0.84375,-1.0,-0.9609375,0
501,0.6875,-0.21875,0.515625,0.578125,-0.8671875,0.421875,0.9296875,-0.296875,0.9453125,0.1484375,0.4765625,-0.6484375,-0.3671875,0.296875,0.8515625,0.8046875,-0.765625,-0.65625,0.1796875,0
502,0.578125,0.7890625,-0.75,0.765625,-0.9921875,-0.578125,0.9921875,-0.78125,0.9453125,0.0078125,0.46875,-0.8984375,0.875,-0.1484375,0.8828125,0.4921875,-1.0,-0.359375,-0.2265625,1
503,0.703125,0.78125,-0.25,0.703125,-0.7421875,-0.09375,0.9296875,-0.8125,-0.0546875,0.3515625,0.96875,-0.5546875,-0.3671875,-0.421875,0.453125,0.7578125,-0.78125,-0.546875,-0.4765625,0
504,0.703125,-0.21875,-0.4375,0.109375,-0.8671875,-0.5703125,0.9140625,0.234375,-0.0625,0.0234375,0.46875,-0.6484375,0.875,0.078125,0.90625,0.9296875,-0.9375,-0.6875,-0.6953125,1
505,0.578125,-0.21875,-0.734375,0.8828125,-0.9140625,0.40625,0.9765625,-0.296875,0.9375,0.1328125,0.484375,-0.8828125,0.875,0.046875,0.96875,0.296875,-0.78125,-0.78125,0.5546875,0
506,0.859375,-0.21875,0.046875,0.921875,-0.8515625,0.421875,0.9921875,-0.28125,-0.0546875,0.1796875,0.9921875,-0.5234375,0.90625,0.234375,0.96875,0.7734375,-0.96875,-0.921875,0.5234375,0
507,0.609375,0.7578125,-0.25,0.390625,-0.9765625,-0.09375,0.921875,-0.28125,-0.0546875,0.1640625,0.96875,-0.796875,0.625,0.078125,0.2734375,0.3203125,-0.9375,-0.609375,-0.3203125,2
508,0.5625,-0.2109375,-0.484375,0.484375,-0.8671875,0.421875,0.8671875,-0.765625,-0.0625,0.1484375,0.9921875,-0.5078125,0.9140625,-0.390625,0.9375,0.421875,-0.953125,-0.609375,-0.2890625,0
509,0.734375,0.75,0.0,0.046875,-0.9921875,0.4296875,0.9296875,-0.765625,0.953125,0.2734375,0.484375,-0.3828125,0.625,0.359375,0.9140625,0.375,-0.859375,-0.75,0.1484375,3
510,0.703125,0.7890625,-0.234375,0.921875,-0.8515625,0.90625,0.9765625,-0.8125,-0.0546875,0.1484375,0.484375,-0.7734375,0.8828125,0.359375,0.4453125,0.8046875,-0.90625,-0.625,0.6484375,0
511,0.703125,0.75,0.296875,0.484375,-0.8671875,-0.09375,0.9921875,-0.796875,-0.0625,0.3984375,0.9921875,-0.6484375,0.6640625,0.296875,0.6015625,0.796875,-0.921875,-0.78125,0.7734375,0
512,0.59375,0.75,0.046875,0.734375,-0.8671875,-0.0859375,0.9921875,-0.296875,-0.0546875,0.1640625,0.9765625,-0.6328125,-0.09375,0.046875,0.4453125,0.390625,-0.8125,-0.375,-0.6953125,0
513,0.546875,0.7578125,-0.953125,0.796875,-0.9921875,-0.09375,0.9140625,-0.828125,-0.0546875,0.3984375,0.984375,-0.6484375,0.9140625,0.109375,0.984375,0.28125,-0.890625,-0.515625,-0.9453125,0
514,0.609375,-0.25,0.03125,0.015625,-0.859375,0.4296875,0.9140625,-0.265625,0.9453125,0.1328125,0.4765625,-0.5078125,-0.1171875,0.359375,0.9453125,0.75,-0.921875,-0.9375,-0.8203125,0
515,0.609375,0.75,-0.984375,0.640625,-0.9921875,0.90625,0.9765625,-0.53125,-0.0625,0.1484375,0.9921875,-0.5546875,0.6328125,0.046875,0.8125,0.9921875,-0.8125,-0.59375,-0.7265625,2
516,0.734375,-0.21875,0.0,0.890625,-0.8515625,-0.0859375,0.9765625,-0.78125,-0.0546875,0.3984375,0.984375,-0.7578125,-0.375,0.015625,0.9453125,0.4375,-0.8125,-0.859375,-0.6953125,0
517,0.578125,-0.2109375,0.265625,0.34375,-0.8515625,-0.078125,0.9140625,-0.78125,0.9375,0.0390625,0.984375,-0.5546875,0.4140625,0.140625,0.34375,0.4609375,-0.984375,-0.546875,-0.9765625,0
518,0.65625,-0.2421875,-0.234375,0.015625,-0.8515625,0.3671875,0.9140625,-0.3125,0.9375,0.2734375,0.9765625,-0.8515625,-0.3046875,0.046875,0.21875,0.84375,-0.828125,-0.53125,0.5546875,0
519,0.609375,0.7578125,-0.96875,0.453125,-0.9140625,0.4140625,0.9765625,-0.796875,-0.0546875,0.0546875,0.96875,-0.6796875,-0.1171875,0.328125,0.8203125,0.9609375,-0.9375,-0.828125,-0.0703125,0
520,0.796875,0.3203125,-0.5625,0.1796875,0.0859375,-0.890625,0.7734375,-0.15625,0.21875,-0.8515625,0.9921875,-0.515625,-0.3984375,-0.9453125,-0.3359375,-0.140625,-0.484375,-0.8203125,-0.078125,0
521,-0.328125,0.3125,-0.421875,0.34375,-0.9140625,-0.9375,0.265625,0.3125,0.7265625,-0.875,0.9296875,-0.6328125,-0.5234375,-0.7890625,-0.7421875,0.140625,-1.0,-0.578125,-0.03125,0
522,-0.328125,0.3203125,0.3203125,0.21875,-0.7890625,0.359375,-0.234375,-0.65625,0.3515625,-1.0,0.9921875,-0.8046875,-0.5234375,0.2109375,-0.2109375,0.3984375,-0.9375,-0.8203125,-0.34375,2
523,-0.328125,0.3125,-0.3125,0.7421875,-0.7890625,0.328125,-0.2265625,-0.171875,0.34375,-0.984375,0.9921875,-0.9375,0.9765625,-0.7578125,-0.6484375,0.1328125,-0.484375,-0.6328125,-0.28125,0
524,0.671875,0.3125,-0.1796875,0.484375,-0.9140625,-0.65625,0.765625,-0.21875,0.46875,-0.859375,0.9296875,-0.7890625,0.4765625,-0.9453125,-0.5859375,0.2890625,0.015625,-0.828125,-0.03125,0
525,0.6640625,0.3125,-0.171875,0.4296875,-0.7578125,0.203125,-0.2265625,-0.109375,0.3515625,-0.875,0.9921875,-0.796875,0.6015625,-0.4140625,-0.6015625,0.1484375,-0.421875,-0.5078125,-0.09375,0
526,-0.328125,0.3203125,-0.4375,0.171875,-0.921875,-0.765625,-0.2265625,-0.25,0.9765625,-0.859375,0.9296875,-0.6640625,0.6015625,0.0546875,-0.2421875,0.0234375,-0.9375,-0.7578125,-0.390625,0
527,-0.328125,0.3125,-0.1796875,0.1796875,-0.765625,0.03125,-0.2265625,-0.640625,0.8515625,-0.8515625,0.9296875,-0.6328125,0.3515625,-0.90625,-0.3359375,0.15625,-0.4375,-0.578125,-0.078125,0
528,0.671875,0.3125,-0.171875,0.4140625,-0.9140625,-0.671875,0.765625,-0.6796875,0.21875,-1.0,0.9296875,-0.8125,-0.5234375,-0.3515625,-0.5859375,0.28125,-0.90625,-0.765625,-0.03125,0
529,0.671875,-0.1796875,-0.3984375,0.3046875,-0.7890625,-0.96875,0.7734375,-0.671875,0.8515625,-0.9296875,0.9296875,-0.8984375,-0.3984375,-0.9453125,-0.2421875,0.375,-0.46875,-0.7734375,-0.265625,0
530,-0.390625,0.28125,-0.296875,0.1640625,0.234375,-0.5625,-0.2265625,-0.171875,0.71875,-0.9765625,0.9921875,-0.9375,0.6015625,0.046875,-0.6796875,0.28125,-0.90625,-0.578125,-0.265625,0
531,0.671875,-0.1875,-0.2890625,0.21875,-0.7578125,0.109375,-0.234375,-0.65625,0.21875,-0.8671875,0.9296875,-0.7578125,-0.0234375,-0.765625,-0.1171875,0.6640625,-0.921875,-0.5234375,-0.015625,0
532,-0.328125,0.3203125,-0.171875,0.359375,-0.796875,0.125,-0.2265625,-0.65625,0.34375,-0.8515625,0.9921875,-0.6328125,-0.5234375,0.0234375,-0.1171875,0.3046875,-0.4375,-0.5703125,-0.09375,1
533,0.671875,0.1953125,-0.0390625,0.4296875,0.109375,-0.515625,0.7734375,-0.6875,0.21875,-1.0,0.9296875,-0.9140625,0.4765625,0.0546875,-0.7265625,0.1640625,-0.921875,-0.8203125,-0.015625,1
534,0.671875,0.3125,-0.3046875,0.4453125,0.1171875,-0.625,-0.234375,-0.6875,0.34375,-0.9921875,0.9296875,-0.65625,-0.1484375,0.5546875,-0.7421875,0.25,-0.484375,-0.578125,-0.265625,0
535,-0.328125,0.3125,-0.1640625,0.484375,0.234375,0.078125,0.7734375,-0.75,0.34375,-0.8671875,0.9296875,-0.7734375,0.3515625,0.6171875,-0.7109375,0.0234375,-0.484375,-0.515625,-0.09375,3
536,-0.328125,0.3203125,-0.2890625,0.234375,-0.8203125,-0.984375,0.765625,0.34375,0.9765625,-0.859375,0.9296875,-0.5078125,0.1015625,-0.984375,0.4453125,0.015625,-0.5,-0.578125,-0.03125,0
537,-0.328125,0.3125,-0.1640625,0.1640625,-0.796875,0.0625,-0.234375,-0.1875,0.8515625,-0.859375,0.9296875,-0.640625,0.3515625,0.6796875,-0.1171875,0.140625,-0.984375,-0.828125,-0.34375,0
538,0.671875,0.3125,-0.4296875,0.40625,0.234375,-0.8125,-0.2265625,-0.703125,0.1015625,-1.0,0.9921875,-0.90625,-0.7734375,-0.3828125,-0.0859375,0.0390625,-0.984375,-0.640625,-0.203125,2
539,-0.296875,0.3125,-0.0625,0.1640625,0.2421875,-0.71875,0.7734375,-0.75,0.7265625,-0.9921875,0.9921875,-0.6875,-0.5234375,-0.421875,-0.5859375,0.4453125,-0.4921875,-0.5078125,-0.265625,0
540,-0.5390625,-0.1171875,0.3359375,0.34375,-0.875,0.8515625,-0.2265625,-0.2734375,0.5390625,0.640625,0.9140625,-0.6484375,-0.890625,0.078125,-0.0546875,0.265625,-0.375,-0.890625,-0.0546875,0
541,-0.8984375,-0.2421875,0.140625,-0.40625,-0.9609375,0.8984375,0.8046875,-0.328125,0.609375,-0.421875,0.7578125,-0.390625,0.984375,0.078125,0.0703125,0.3671875,0.125,-0.890625,-0.03125,0
542,-0.6328125,-0.1171875,0.0859375,0.53125,-0.9296875,0.4140625,-0.2265625,-0.265625,-0.4609375,-0.953125,0.7890625,-0.6328125,0.71875,0.109375,0.6328125,0.7578125,-0.375,-0.921875,-0.0546875,1
543,-0.9140625,-0.25,-0.1640625,-0.40625,-0.875,-0.5859375,-0.1953125,-0.28125,-0.4609375,0.515625,0.7890625,-0.5390625,0.46875,0.109375,-0.6484375,0.3515625,-0.375,-0.890625,-0.0546875,0
544,-0.3828125,-0.25,0.0234375,0.59375,-0.8671875,-0.0859375,-0.3515625,-0.34375,0.7890625,0.140625,0.6328125,-0.5078125,-0.78125,0.078125,-0.9609375,0.8046875,0.625,-0.9375,-0.0234375,1
545,-0.8828125,-0.25,0.140625,0.53125,-0.8359375,-0.0859375,-0.1640625,-0.5234375,0.7265625,-0.984375,0.9140625,-0.515625,0.40625,0.078125,0.8203125,0.3515625,0.125,-0.890625,-0.03125,0
546,-0.6328125,-0.125,0.2734375,-0.46875,-0.9609375,0.4140625,-0.3515625,-0.3359375,-0.1484375,0.546875,0.7578125,-0.640625,-0.40625,0.109375,-0.8984375,0.8203125,0.125,-0.890625,-0.0546875,0
547,-0.6328125,-0.2421875,0.515625,0.53125,-0.9609375,-0.0859375,0.7734375,0.234375,0.6015625,-0.4921875,0.7578125,-0.5234375,0.21875,0.109375,-0.6171875,0.8203125,-0.375,-0.90625,-0.03125,0
548,-0.2578125,-0.25,0.015625,-0.65625,-0.9921875,-0.5859375,0.8046875,-0.3359375,0.4140625,-0.328125,0.8828125,-0.2734375,-0.40625,0.109375,-0.0234375,0.7578125,-0.375,-0.90625,-0.0234375,0
549,-0.5390625,-0.25,0.328125,-0.40625,-0.8671875,-0.0859375,0.2734375,-0.3203125,0.5390625,0.515625,0.7890625,-0.5234375,0.96875,0.109375,0.7265625,0.7890625,0.625,-0.8125,-0.0625,0
550,-0.3828125,-0.25,0.328125,-0.40625,-1.0,0.4140625,-0.2265625,-0.140625,0.6015625,0.640625,0.7578125,-0.515625,-0.140625,0.109375,-0.0234375,0.8671875,0.625,-0.890625,-0.0625,0
551,-0.8828125,-0.1875,0.3359375,-0.65625,-0.84375,0.9140625,0.8359375,-0.2734375,0.8515625,-0.9609375,0.8828125,-0.65625,0.46875,0.109375,-0.140625,0.5859375,-0.875,-0.84375,-0.0234375,1
552,-0.6640625,-0.125,0.2734375,0.53125,-0.8359375,-0.5859375,0.7734375,-0.4453125,0.5390625,0.640625,0.7578125,-0.515625,-0.03125,0.078125,-0.7109375,0.7734375,-0.375,-0.9375,-0.0546875,0
553,-0.7734375,-0.25,0.265625,-0.46875,-0.8359375,-0.0859375,0.6484375,-0.40625,-0.3359375,-0.984375,0.7890625,-0.546875,-0.640625,0.109375,0.796875,-0.2265625,-0.375,-0.921875,-0.03125,0
554,-0.6640625,-0.2421875,0.265625,0.53125,-0.84375,0.4140625,0.8046875,-0.28125,0.7890625,0.515625,0.9140625,-0.6328125,0.484375,0.109375,-0.6796875,0.7578125,-0.875,-0.890625,-0.0234375,0
555,-0.9140625,-0.125,0.3359375,0.59375,-1.0,-0.0859375,-0.1953125,-0.4609375,-0.3359375,0.53125,0.8828125,-0.53125,-0.140625,0.109375,0.4453125,0.3046875,-0.875,-0.890625,-0.0234375,1
556,-0.2890625,-0.375,0.0859375,0.03125,-1.0,0.8515625,-0.2265625,-0.3203125,0.6015625,-0.859375,0.890625,-0.5234375,-0.140625,0.078125,0.1640625,0.7734375,-0.375,-0.90625,-0.03125,0
557,-0.7890625,-0.2421875,0.1484375,-0.40625,-1.0,0.4140625,0.3046875,-0.2734375,0.6015625,-0.484375,0.9140625,-0.53125,-0.15625,0.140625,0.7578125,0.7734375,0.125,-0.9375,-0.03125,0
558,-0.8828125,-0.2421875,0.078125,-0.40625,-1.0,-0.5859375,-0.1953125,-0.40625,0.9765625,-0.3359375,0.7890625,-0.515625,-0.015625,0.109375,0.9140625,0.6171875,0.125,-0.921875,-0.0625,0
559,-0.5078125,-0.125,0.2578125,0.53125,-1.0,-0.3359375,0.8046875,-0.390625,0.0390625,-0.328125,0.7578125,-0.6328125,0.734375,0.078125,-0.3359375,0.7734375,-0.375,-0.8671875,-0.03125,0
560,-0.53125,0.5390625,0.4375,0.28125,-0.9453125,0.9140625,0.8203125,-0.8125,0.4140625,0.5390625,0.9140625,-0.828125,-0.5859375,-0.859375,0.0234375,0.75,0.015625,-0.78125,0.0234375,0
561,-0.03125,0.859375,0.0625,0.8828125,-0.9453125,0.90625,0.5546875,-0.8125,0.9453125,0.796875,0.9140625,-0.7578125,0.296875,0.109375,0.1484375,0.125,-0.796875,-0.96875,0.5234375,0
562,0.4375,0.8046875,-1.0,0.7890625,-0.9609375,-0.5859375,-0.4609375,0.4375,0.7109375,0.296875,0.953125,-0.8828125,-0.5859375,0.0859375,0.0234375,0.0546875,-0.8125,-0.78125,0.5234375,0
563,-0.28125,0.6171875,-0.5625,0.2578125,-0.9921875,0.2890625,0.9140625,-0.625,0.2109375,0.8046875,0.9765625,-0.890625,-0.59375,0.3359375,0.3984375,0.9296875,-0.953125,-0.96875,0.1640625,0
564,-0.0546875,0.7578125,-0.25,-0.3671875,-0.9765625,-0.21875,-0.2109375,0.125,0.6796875,0.046875,0.9765625,-0.7578125,-0.703125,0.203125,0.25,0.578125,0.015625,-0.96875,0.1015625,0
565,-0.3125,0.546875,-1.0,-0.5859375,-0.9765625,0.28125,0.9296875,0.125,0.9609375,0.046875,0.9765625,-0.890625,0.4140625,0.015625,0.015625,0.265625,0.078125,-0.84375,0.5859375,0
566,-0.28125,0.5234375,-0.3125,0.8828125,-0.9453125,-0.7109375,-0.4296875,-0.5625,0.4453125,0.0546875,0.9140625,-0.8203125,0.40625,0.1171875,0.2578125,0.546875,0.015625,-0.84375,0.5234375,0
567,-0.3125,0.828125,-0.5,0.28125,-0.9609375,0.90625,0.5390625,0.4375,0.4609375,0.796875,0.8984375,-0.7578125,-0.578125,0.265625,0.25,0.0078125,-0.875,-0.84375,0.2109375,0
568,-0.5546875,0.515625,-0.8125,0.9453125,-0.9765625,0.4140625,0.5546875,0.125,0.9140625,0.7890625,0.9140625,-0.8203125,-0.6953125,0.046875,0.1328125,0.125,-0.859375,-0.84375,0.5234375,0
569,-0.03125,0.5703125,-0.4375,-0.125,-0.9921875,0.9140625,-0.2109375,0.1875,0.2109375,-0.4609375,0.9140625,-0.8828125,-0.2109375,-0.234375,0.2578125,0.296875,-0.921875,-0.8125,0.1484375,0
570,-0.3125,0.8046875,-0.875,0.9375,-0.9609375,-0.7109375,0.8046875,-0.8125,0.6953125,0.046875,0.9140625,-0.7578125,-0.3203125,-0.546875,0.3984375,0.671875,-0.953125,-0.90625,0.0859375,0
571,-0.7734375,0.8203125,0.375,0.953125,-0.9921875,0.65625,0.7109375,-0.625,0.4453125,0.2890625,0.9140625,-0.8828125,0.2890625,0.3046875,0.328125,0.625,-0.8046875,-0.78125,0.4609375,0
572,-0.53125,0.5390625,-0.5,0.3125,-0.9765625,0.40625,0.9296875,0.4375,0.4609375,0.796875,0.9140625,-0.765625,-0.5859375,-0.8984375,0.015625,0.8984375,0.203125,-0.78125,0.0234375,5
573,-0.53125,0.5625,-0.3125,0.46875,-0.9453125,0.40625,0.6796875,-0.8125,0.9765625,0.53125,0.9140625,-0.828125,0.4296875,-0.6953125,0.015625,0.3828125,0.203125,-0.90625,0.5234375,0
574,-0.59375,0.3359375,0.75,-0.1796875,-0.9453125,-0.21875,-0.0703125,-0.8125,0.7109375,0.046875,0.9765625,-0.9453125,-0.59375,0.265625,0.0625,0.25,-0.921875,-0.78125,0.0234375,3
575,-0.28125,0.5859375,0.25,-0.0234375,-0.9453125,0.78125,0.8203125,0.4375,0.703125,0.5546875,0.9765625,-0.890625,0.4375,-0.859375,0.3828125,0.6796875,0.15625,-0.78125,0.5234375,0
576,-0.28125,0.84375,0.0,-0.125,-0.9765625,0.78125,-0.4453125,0.1875,0.1953125,0.2890625,0.8515625,-0.953125,-0.734375,-0.859375,0.140625,0.3515625,-0.9375,-0.96875,0.7109375,0
577,-0.2734375,0.7578125,-0.375,-0.5859375,-0.9921875,-0.578125,0.7890625,-0.5625,0.9296875,0.515625,0.9140625,-0.890625,0.296875,-0.9765625,0.03125,0.625,-0.921875,-0.84375,0.0234375,0
578,-0.8125,0.765625,0.625,0.6953125,-0.9453125,0.40625,0.6640625,-0.875,0.7109375,0.0390625,0.9140625,-0.8203125,-0.3359375,0.0859375,0.1484375,0.625,0.203125,-0.84375,0.6484375,1
579,-0.8125,0.5,-0.125,0.84375,-0.9765625,0.90625,-0.2109375,-0.8125,0.4453125,0.03125,0.9453125,-0.953125,-0.59375,-0.7578125,0.0234375,0.890625,0.203125,-0.90625,0.5234375,0
580,0.484375,0.25,-0.765625,0.484375,-1.0,0.9375,0.7890625,-0.1484375,0.59375,-0.9375,0.7890625,-0.6484375,-0.8671875,-0.5546875,-0.15625,-0.015625,-1.0,-0.9375,0.328125,0
581,-0.78125,-0.46875,-0.265625,0.484375,-1.0,-0.1875,0.7578125,-0.28125,0.6015625,-0.96875,0.2890625,-0.1484375,0.1328125,-0.8671875,0.921875,0.984375,-0.984375,0.0859375,-0.1640625,0
582,0.234375,-0.46875,-0.015625,0.171875,-1.0,-0.4375,0.7890625,-0.15625,-0.40625,-0.84375,0.3515625,-0.2109375,-0.8671875,-0.0859375,-0.34375,0.984375,-0.875,-0.9765625,-0.421875,0
583,-0.7578125,0.34375,-0.03125,0.234375,-1.0,0.6875,0.8046875,-0.1484375,0.609375,-0.59375,0.8046875,-0.4609375,0.1328125,-0.5859375,-0.828125,0.4765625,-1.0,0.125,-0.171875,0
584,0.4921875,0.84375,-0.546875,0.484375,-1.0,-0.1875,0.7734375,-0.15625,-0.3984375,-0.84375,0.859375,-0.8984375,0.0703125,-0.0234375,-0.3671875,-0.046875,-0.859375,-0.984375,0.203125,0
585,0.46875,0.15625,-0.78125,0.234375,-1.0,-0.4375,0.8046875,-0.15625,-0.3828125,-0.875,0.3671875,-0.4609375,0.1328125,-0.0546875,0.625,0.953125,-0.859375,0.1953125,-0.546875,0
586,-0.5234375,0.0625,-0.28125,0.234375,-1.0,-0.1875,0.8203125,0.34375,-0.3203125,-0.875,0.3046875,-0.2109375,0.1328125,-0.6171875,0.65625,0.984375,-1.0,0.0703125,-0.171875,0
587,0.46875,0.75,-0.515625,-0.078125,-1.0,0.890625,0.7890625,-0.6796875,0.6171875,-0.9375,0.3046875,-0.4609375,0.1328125,-0.5859375,-0.09375,-0.046875,-0.859375,-1.0,0.9453125,0
588,0.21875,-0.65625,0.46875,0.203125,-1.0,0.15625,0.8046875,-0.6875,0.59375,-0.84375,0.4140625,-0.7734375,-0.8671875,-0.0234375,-0.34375,0.953125,-0.875,0.0234375,-0.671875,0
589,0.2421875,0.3125,-0.28125,-0.328125,-1.0,-0.3125,0.7578125,-0.1484375,0.59375,-0.53125,0.8203125,-0.9609375,0.1328125,-0.3046875,-0.09375,-0.046875,-0.984375,-0.7734375,-0.046875,0
590,0.21875,0.0,-0.28125,-0.015625,-1.0,0.6875,0.6328125,-0.625,-0.421875,-0.96875,0.796875,-0.8984375,-0.8671875,-0.2734375,0.1328125,-0.015625,-0.875,-0.875,0.453125,0
591,-0.53125,0.5,-0.515625,0.484375,-1.0,-0.0625,0.7890625,-0.6796875,0.5859375,-0.875,0.3515625,-0.4609375,0.140625,-0.0859375,-0.09375,0.953125,-0.875,0.0625,0.0546875,0
592,0.234375,-0.6875,-0.5234375,0.234375,-1.0,-0.1875,0.8046875,-0.671875,0.59375,-0.84375,0.8515625,-0.3984375,-0.8671875,-0.5859375,0.375,-0.046875,-1.0,-0.921875,-0.7890625,0
593,-0.53125,-0.3125,-0.015625,0.171875,-1.0,-0.1875,0.7890625,-0.65625,0.609375,-0.75,0.7890625,-0.3984375,-0.8671875,-0.7734375,0.375,0.984375,-0.984375,0.0625,-0.2890625,1
594,0.3671875,-0.59375,-0.765625,0.421875,-1.0,0.6875,0.8359375,-0.65625,-0.3828125,-0.65625,0.9296875,-0.4296875,-0.8671875,-0.3671875,-0.625,0.953125,-0.984375,-0.9296875,0.8359375,0
595,-0.78125,-0.9375,-0.265625,0.359375,-1.0,-0.09375,0.7890625,-0.140625,-0.3828125,-0.484375,0.3046875,-0.6484375,0.1328125,-0.3671875,0.375,-0.046875,-0.859375,0.125,0.828125,0
596,0.3515625,-0.5,-0.640625,0.484375,-1.0,-0.0625,0.796875,-0.6875,0.59375,-0.5625,0.8515625,-0.9296875,-0.8671875,-0.296875,0.15625,-0.046875,-0.875,0.0859375,0.578125,0
597,-0.5078125,-0.96875,-0.03125,0.234375,-1.0,-0.0625,0.7578125,-0.4375,0.6171875,-1.0,0.8671875,-0.8984375,0.1328125,-0.5546875,0.125,0.984375,-0.984375,0.140625,0.09375,0
598,-0.5078125,-0.5,-0.515625,0.234375,-1.0,0.8125,0.7734375,-0.15625,-0.3984375,-0.78125,0.796875,-0.1484375,-0.7421875,-0.2734375,-0.125,-0.046875,-0.859375,0.203125,0.9609375,0
599,0.21875,-1.0,-0.796875,0.171875,-1.0,-0.4375,0.7578125,-0.0859375,0.6015625,-0.78125,0.3671875,-0.2109375,-0.8671875,-0.0234375,0.875,-0.046875,-0.984375,0.125,-0.7890625,0
600,-0.90625,-0.125,0.1875,0.75,-0.8828125,-0.03125,0.90625,-0.8984375,0.9140625,0.1953125,0.9765625,-0.7421875,0.234375,0.296875,0.453125,0.8359375,-0.984375,-0.96875,0.4375,3
601,-0.4609375,-0.1171875,-0.921875,0.78125,-0.8828125,0.09375,-0.3359375,-0.8984375,0.9375,0.6875,0.9296875,-0.7421875,0.921875,0.375,0.296875,-0.4453125,-0.984375,-0.96875,-0.421875,0
602,0.5390625,0.8828125,-0.4140625,0.875,-0.8828125,-0.34375,-0.328125,-0.7109375,0.40625,0.2265625,0.9921875,-0.9609375,-0.640625,0.390625,0.3125,0.890625,-0.984375,-0.65625,-0.78125,0
603,-0.453125,0.375,0.03125,0.75,-0.8828125,-0.03125,0.9296875,-0.6484375,0.6875,0.71875,0.6796875,-0.65625,0.484375,0.3359375,0.203125,0.9609375,-0.984375,-1.0,0.4921875,0
604,-0.40625,0.875,-0.9765625,0.75,-0.8828125,-0.78125,0.921875,-0.5859375,0.6875,0.2265625,0.6796875,-0.5859375,-0.078125,0.125,0.4375,-0.359375,-0.9921875,-0.9375,-0.921875,0
605,-0.9765625,-0.109375,0.2265625,0.90625,-0.8828125,-0.59375,-0.1640625,-0.8984375,0.875,0.625,0.7265625,0.1875,-0.515625,0.2578125,0.40625,-0.296875,-0.734375,-0.640625,-0.65625,0
606,-0.921875,-0.1171875,-0.984375,0.65625,-0.8828125,-0.53125,-0.46875,-0.7109375,0.625,0.6328125,0.7421875,0.2578125,-0.828125,0.453125,0.265625,0.828125,-0.734375,-1.0,-0.0078125,0
607,0.015625,-0.1171875,0.171875,0.875,-0.8828125,-0.59375,-0.2109375,-0.9140625,0.9375,0.203125,0.9296875,0.3515625,-0.828125,0.3203125,0.4375,0.8359375,-0.734375,-0.703125,0.0859375,0
608,-0.9140625,0.3828125,-0.90625,0.90625,-0.8828125,-0.78125,-0.4609375,-0.8984375,0.6328125,0.15625,0.7421875,0.59375,-0.265625,0.7109375,0.265625,-0.4140625,-0.734375,-0.75,0.1953125,0
609,-0.40625,0.8828125,-0.8359375,0.25,-0.8828125,-0.34375,-0.46875,-0.9609375,0.6875,0.125,0.7265625,-0.9921875,-0.265625,0.0234375,0.3125,0.578125,-0.734375,-0.671875,0.71875,0
610,0.546875,0.8828125,0.0390625,0.75,-0.8828125,-0.09375,-0.5859375,-0.7109375,0.8828125,0.125,0.6796875,0.1875,0.734375,-0.375,0.453125,-0.1015625,-0.984375,-0.90625,0.7265625,0
611,-0.3828125,-0.1171875,0.1875,0.40625,-0.8828125,-0.59375,0.7890625,-0.8984375,0.8203125,0.125,0.9921875,-0.5234375,-0.5859375,0.1953125,0.375,-0.6640625,-0.984375,-0.8984375,-0.046875,2
612,-0.9765625,-0.125,0.140625,0.8125,-0.8828125,-0.59375,-0.21875,-0.6484375,0.6328125,0.6875,0.9140625,-0.9296875,-0.515625,0.015625,0.4375,-0.4765625,-0.9921875,-0.671875,0.703125,0
613,0.1015625,0.8828125,-0.9375,0.40625,-0.8828125,-0.28125,0.65625,-0.8984375,0.625,0.1328125,0.9296875,-1.0,-0.015625,0.203125,0.4453125,0.703125,-0.734375,-0.703125,0.1484375,1
614,-0.9765625,0.8828125,-0.9453125,0.375,-0.8828125,-0.21875,0.921875,-0.9609375,0.6875,0.65625,0.7265625,-0.78125,0.421875,0.3125,0.3125,0.765625,-0.984375,-0.90625,-0.5234375,1
615,-0.46875,-0.125,-0.7890625,0.75,-0.8828125,-0.84375,-0.1953125,-0.6484375,0.65625,-0.359375,0.9296875,0.265625,0.484375,0.4375,0.453125,0.515625,-0.984375,-0.9375,-0.921875,0
616,-0.484375,-0.125,-0.921875,0.875,-0.8828125,-0.53125,-0.34375,-0.7109375,0.625,0.7265625,0.6796875,0.0390625,-0.578125,0.203125,0.203125,-0.421875,-0.734375,-0.640625,0.1015625,1
617,0.0234375,0.8828125,-0.828125,0.90625,-0.8828125,-0.09375,0.5390625,-0.7109375,0.6328125,0.1875,0.7421875,-0.5546875,0.234375,0.1796875,0.328125,-0.21875,-0.984375,-0.921875,0.71875,0
618,0.5234375,-0.1171875,0.140625,0.28125,-0.8828125,-0.53125,-0.4609375,-0.9609375,0.9453125,0.7265625,0.6640625,0.28125,-0.296875,0.1328125,-0.25,0.890625,-0.71875,-0.75,0.3515625,0
619,0.0625,-0.109375,0.2265625,0.75,-0.8203125,-0.0625,-0.0703125,-0.9609375,0.6484375,0.1640625,0.9296875,0.2578125,0.984375,0.140625,-0.046875,0.640625,-0.984375,-1.0,-0.0625,0
